edinet_code,name,syoken_code,security_code
E01149,東京窯業株式会社,53630,5363
E01150,黒崎播磨株式会社,53520,5352
E01151,ニチアス株式会社,53930,5393
E01152,株式会社有沢製作所,52080,5208
E01156,リソルホールディングス株式会社,52610,5261
E01157,日本ヒューム株式会社,52620,5262
E01161,株式会社ピーエス三菱,18710,1871
E01162,東海カーボン株式会社,53010,5301
E01163,株式会社エーアンドエーマテリアル,53910,5391
E01164,株式会社バルカー,79950,7995
E01165,株式会社トーヨーアサノ,52710,5271
E01166,株式会社ノザワ,52370,5237
E01169,三谷セキサン株式会社,52730,5273
E01170,株式会社オハラ,52180,5218
E01172,昭和化学工業株式会社,49900,4990
E01173,ＳＥＣカーボン株式会社,53040,5304
E01174,株式会社スパンクリートコーポレーション,52770,5277
E01176,ＡＳＡＨＩ　ＥＩＴＯホールディングス株式会社,53410,5341
E01177,ジャニス工業株式会社,53420,5342
E01180,美濃窯業株式会社,53560,5356
E01182,京セラ株式会社,69710,6971
E01183,株式会社松風,79790,7979
E01185,理研コランダム株式会社,53950,5395
E01186,不二硝子株式会社,52120,5212
E01188,株式会社ニッカトー,53670,5367
E01190,日本電気硝子株式会社,52140,5214
E01195,クニミネ工業株式会社,53880,5388
E01200,日本興業株式会社,52790,5279
E01202,ヨシコン株式会社,52800,5280
E01204,株式会社鶴弥,53860,5386
E01205,株式会社倉元製作所,52160,5216
E01206,ジオスター株式会社,52820,5282
E01207,株式会社フジミインコーポレーテッド,53840,5384
E01208,株式会社高見澤,52830,5283
E01210,株式会社ＭＡＲＵＷＡ,53440,5344
E01211,ヤマウホールディングス株式会社,52840,5284
E01212,株式会社ヤマックス,52850,5285
E01216,株式会社イトーヨーギョー,52870,5287
E01217,テクノクオーツ株式会社,52170,5217
E01218,Ｍｉｐｏｘ株式会社,53810,5381
E01219,新東株式会社,53800,5380
E01221,岡本硝子株式会社,77460,7746
E01222,アジアパイルホールディングス株式会社,52880,5288
E01223,東洋炭素株式会社,53100,5310
E01225,日本製鉄株式会社,54010,5401
E01229,株式会社中山製鋼所,54080,5408
E01230,トピー工業株式会社,72310,7231
E01231,株式会社　神戸製鋼所,54060,5406
E01232,株式会社日本製鋼所,56310,5631
E01233,三菱製鋼株式会社,56320,5632
E01234,愛知製鋼株式会社,54820,5482
E01235,合同製鐵株式会社,54100,5410
E01236,日本鋳造株式会社,56090,5609
E01238,大和重工株式会社,56100,5610
E01239,大同特殊鋼株式会社,54710,5471
E01240,日本高周波鋼業株式会社,54760,5476
E01242,日本冶金工業株式会社,54800,5480
E01243,山陽特殊製鋼株式会社,54810,5481
E01245,東北特殊鋼株式会社,54840,5484
E01247,株式会社淀川製鋼所,54510,5451
E01251,中部鋼鈑株式会社,54610,5461
E01253,丸一鋼管株式会社,54630,5463
E01254,大平洋金属株式会社,55410,5541
E01256,新日本電工株式会社,55630,5563
E01257,新報国マテリアル株式会社,55420,5542
E01259,大和工業株式会社,54440,5444
E01260,北越メタル株式会社,54460,5446
E01261,東京製鐵株式会社,54230,5423
E01262,大阪製鐵株式会社,54490,5449
E01264,ＪＦＥホールディングス株式会社,54110,5411
E01266,共英製鋼株式会社,54400,5440
E01267,株式会社　クボタ,63260,6326
E01268,株式会社栗本鐵工所,56020,5602
E01269,虹技株式会社,56030,5603
E01275,高砂鐵工株式会社,54580,5458
E01276,日本金属株式会社,54910,5491
E01277,中日本鋳工株式会社,64390,6439
E01280,日本精線株式会社,56590,5659
E01282,神鋼鋼線工業株式会社,56600,5660
E01283,日本鋳鉄管株式会社,56120,5612
E01284,中央可鍛工業株式会社,56070,5607
E01287,日亜鋼業株式会社,56580,5658
E01289,株式会社シンニッタン,63190,6319
E01292,東京鐵鋼株式会社,54450,5445
E01294,パウダーテック株式会社,56950,5695
E01296,株式会社サンユウ,56970,5697
E01298,株式会社エスイー,34230,3423
E01300,株式会社エス・サイエンス,57210,5721
E01301,東邦チタニウム株式会社,57270,5727
E01303,株式会社アーレスティ,58520,5852
E01305,日本伸銅株式会社,57530,5753
E01308,東邦亜鉛株式会社,57070,5707
E01315,モリ工業株式会社,54640,5464
E01317,株式会社ＬＩＸＩＬ,59380,5938
E01318,株式会社大紀アルミニウム工業所,57020,5702
E01320,アルメタックス株式会社,59280,5928
E01321,株式会社ＣＫサンエツ,57570,5757
E01324,小野建株式会社,74140,7414
E01325,株式会社ダイケン,59000,5900
E01327,株式会社大阪チタニウムテクノロジーズ,57260,5726
E01329,株式会社エルアイイーエイチ,58560,5856
E01330,株式会社ＵＡＣＪ,57410,5741
E01331,エヌアイシ・オートテック株式会社,57420,5742
E01332,古河電気工業株式会社,58010,5801
E01333,住友電気工業株式会社,58020,5802
E01334,株式会社フジクラ,58030,5803
E01336,ＳＷＣＣ株式会社,58050,5805
E01338,タツタ電線株式会社,58090,5809
E01348,ＪＭＡＣＳ株式会社,58170,5817
E01350,カナレ電気株式会社,58190,5819
E01351,株式会社三ッ星,58200,5820
E01352,平河ヒューテック株式会社,58210,5821
E01353,東洋製罐グループホールディングス株式会社,59010,5901
E01354,ホッカンホールディングス株式会社,59020,5902
E01355,株式会社横河ブリッジホールディングス,59110,5911
E01362,株式会社駒井ハルテック,59150,5915
E01364,瀧上工業株式会社,59180,5918
E01365,那須電機鉄工株式会社,59220,5922
E01366,中国工業株式会社,59740,5974
E01367,日本発條株式会社,59910,5991
E01368,アマテイ株式会社,59520,5952
E01369,株式会社ヤマシナ,59550,5955
E01370,日本フイルコン株式会社,59420,5942
E01372,日工株式会社,63060,6306
E01373,高田機工株式会社,59230,5923
E01377,オーエスジー株式会社,61360,6136
E01378,東京製綱株式会社,59810,5981
E01379,リョービ株式会社,58510,5851
E01380,ＴＯＮＥ株式会社,59670,5967
E01381,川岸工業株式会社,59210,5921
E01382,東プレ株式会社,59750,5975
E01385,三和ホールディングス株式会社,59290,5929
E01391,浅香工業株式会社,59620,5962
E01393,株式会社　アドバネクス,59980,5998
E01394,株式会社　巴コーポレーション,19210,1921
E01396,株式会社ファインシンター,59940,5994
E01398,北沢産業株式会社,99300,9930
E01400,高周波熱錬株式会社,59760,5976
E01401,東邦金属株式会社,57810,5781
E01402,サンコール株式会社,59850,5985
E01403,株式会社ロブテックス,59690,5969
E01405,中央発條株式会社,59920,5992
E01408,日本製罐株式会社,59050,5905
E01409,三洋工業株式会社,59580,5958
E01411,モリテックスチール株式会社,59860,5986
E01412,岡部株式会社,59590,5959
E01413,文化シヤッター株式会社,59300,5930
E01414,イーグル工業株式会社,64860,6486
E01415,東洋シヤッター株式会社,59360,5936
E01417,リンナイ株式会社,59470,5947
E01419,知多鋼業株式会社,59930,5993
E01420,京都機械工具株式会社,59660,5966
E01421,日本パワーファスニング株式会社,59500,5950
E01422,不二サッシ株式会社,59400,5940
E01425,株式会社大谷工業,59390,5939
E01426,天龍製鋸株式会社,59450,5945
E01427,ダイニチ工業株式会社,59510,5951
E01428,株式会社研創,79390,7939
E01430,アルインコ株式会社,59330,5933
E01431,協立エアテック株式会社,59970,5997
E01433,元旦ビューティ工業株式会社,59350,5935
E01434,株式会社ＫＶＫ,64840,6484
E01435,株式会社スーパーツール,59900,5990
E01437,兼房株式会社,59840,5984
E01438,株式会社パイオラックス,59880,5988
E01439,イワブチ株式会社,59830,5983
E01441,株式会社トーアミ,59730,5973
E01442,株式会社共和工業所,59710,5971
E01443,トーカロ株式会社,34330,3433
E01444,株式会社　コロナ,59090,5909
E01445,株式会社　中西製作所,59410,5941
E01446,株式会社オーネックス,59870,5987
E01448,カネソウ株式会社,59790,5979
E01451,株式会社稲葉製作所,34210,3421
E01452,株式会社　Ｊ－ＭＡＸ,34220,3422
E01454,株式会社　放電精密加工研究所,64690,6469
E01456,株式会社ニチダイ,64670,6467
E01459,株式会社遠藤製作所,78410,7841
E01461,宮地エンジニアリンググループ株式会社,34310,3431
E01462,サンコーテクノ株式会社,34350,3435
E01464,特殊電極株式会社,34370,3437
E01465,株式会社マルマエ,62640,6264
E01466,株式会社ＭＩＥコーポレーション,34420,3442
E01469,株式会社タクマ,60130,6013
E01471,阪神内燃機工業株式会社,60180,6018
E01474,株式会社ジャパンエンジンコーポレーション,60160,6016
E01475,株式会社　赤阪鐵工所,60220,6022
E01477,ダイハツディーゼル株式会社,60230,6023
E01478,三浦工業株式会社,60050,6005
E01480,株式会社ツガミ,61010,6101
E01481,オークマ株式会社,61030,6103
E01482,芝浦機械株式会社,61040,6104
E01486,株式会社アマダ,61130,6113
E01488,ダイジェット工業株式会社,61380,6138
E01490,株式会社ＴＡＫＩＳＡＷＡ,61210,6121
E01492,浜井産業株式会社,61310,6131
E01493,株式会社岡本工作機械製作所,61250,6125
E01495,株式会社ＦＵＪＩ,61340,6134
E01496,株式会社　牧野フライス製作所,61350,6135
E01499,旭ダイヤモンド工業株式会社,61400,6140
E01502,ＤＭＧ森精機株式会社,61410,6141
E01503,富士精工株式会社,61420,6142
E01504,株式会社ソディック,61430,6143
E01505,ユニオンツール株式会社,62780,6278
E01506,株式会社ディスコ,61460,6146
E01507,株式会社ヤマザキ,61470,6147
E01508,タケダ機械株式会社,61500,6150
E01509,日東工器株式会社,61510,6151
E01510,高松機械工業株式会社,61550,6155
E01511,株式会社和井田製作所,61580,6158
E01514,株式会社豊田自動織機,62010,6201
E01515,豊和工業株式会社,62030,6203
E01518,株式会社石川製作所,62080,6208
E01521,エンシュウ株式会社,62180,6218
E01524,津田駒工業株式会社,62170,6217
E01528,東洋機械金属株式会社,62100,6210
E01529,株式会社加地テック,63910,6391
E01531,株式会社島精機製作所,62220,6222
E01532,株式会社小松製作所,63010,6301
E01533,住友重機械工業株式会社,63020,6302
E01534,株式会社　東京自働機械製作所,63600,6360
E01536,三菱化工機株式会社,63310,6331
E01537,月島ホールディングス株式会社,63320,6332
E01538,明治機械株式会社,63340,6334
E01539,株式会社東京機械製作所,63350,6335
E01541,新東工業株式会社,63390,6339
E01542,株式会社荏原製作所,63610,6361
E01543,株式会社石井鐵工所,63620,6362
E01544,株式会社電業社機械製作所,63650,6365
E01545,アイダエンジニアリング株式会社,61180,6118
E01546,木村化工機株式会社,63780,6378
E01547,株式会社太平製作所,63420,6342
E01548,株式会社ヒラノテクシード,62450,6245
E01550,旭精機工業株式会社,61110,6111
E01551,株式会社ダイフク,63830,6383
E01554,アネスト岩田株式会社,63810,6381
E01563,井関農機株式会社,63100,6310
E01568,株式会社丸山製作所,63160,6316
E01569,千代田化工建設株式会社,63660,6366
E01570,ダイキン工業株式会社,63670,6367
E01571,オルガノ株式会社,63680,6368
E01572,トーヨーカネツ株式会社,63690,6369
E01573,栗田工業株式会社,63700,6370
E01575,日揮ホールディングス株式会社,19630,1963
E01577,レイズネクスト株式会社,63790,6379
E01578,株式会社椿本チエイン,63710,6371
E01580,大同工業株式会社,63730,6373
E01581,オリエンタルチエン工業株式会社,63800,6380
E01583,株式会社加藤製作所,63900,6390
E01584,株式会社北川鉄工所,63170,6317
E01585,日立建機株式会社,63050,6305
E01587,株式会社東京衡機,77190,7719
E01589,株式会社　アルバック,67280,6728
E01590,アマノ株式会社,64360,6436
E01591,日機装株式会社,63760,6376
E01593,株式会社アイシン,72590,7259
E01594,ブラザー工業株式会社,64480,6448
E01595,株式会社ジャノメ,64450,6445
E01596,ＪＵＫＩ株式会社,64400,6440
E01599,ＴＰＲ株式会社,64630,6463
E01600,日本精工株式会社,64710,6471
E01601,ＮＴＮ株式会社,64720,6472
E01602,株式会社ジェイテクト,64730,6473
E01603,株式会社不二越,64740,6474
E01607,ミネベアミツミ株式会社,64790,6479
E01609,岡野バルブ製造株式会社,64920,6492
E01610,酒井重工業株式会社,63580,6358
E01612,油研工業株式会社,63930,6393
E01613,株式会社タダノ,63950,6395
E01617,株式会社タカキタ,63250,6325
E01619,協栄産業株式会社,69730,6973
E01620,フリージア・マクロス株式会社,63430,6343
E01622,フジテック株式会社,64060,6406
E01624,株式会社宮入バルブ製作所,64950,6495
E01627,トリニティ工業株式会社,63820,6382
E01628,株式会社テクノスマート,62460,6246
E01629,キクカワエンタープライズ株式会社,63460,6346
E01630,テルモ株式会社,45430,4543
E01631,日本トムソン株式会社,64800,6480
E01632,三精テクノロジーズ株式会社,63570,6357
E01635,株式会社宇野澤組鐵工所,63960,6396
E01636,株式会社酉島製作所,63630,6363
E01642,オイレス工業株式会社,62820,6282
E01643,株式会社日阪製作所,62470,6247
E01644,株式会社　桜井製作所,72550,7255
